poster_number,number_recommend,avg_node_distance,avg_node_distance_kw,avg_node_distance_wv,avg_node_distance_cv,avg_node_distance_le,avg_random
13340,1,2.2,1.1,2.4,2.2,2.4,2.5
13340,2,1.0,1.6,1.8,1.7,1.1,2.5
13340,3,0.8,2.5,2.2,1.2,0.8,2.6
13340,4,1.2,1.7,2.0,1.0,0.9,2.6
13340,5,0.6,2.1,2.0,0.9,0.8,2.7
13340,6,0.9,2.5,2.1,1.4,0.9,2.9
13340,7,0.8,2.2,2.1,1.3,1.0,2.6
13340,8,0.5,2.4,2.2,1.2,0.9,2.7
13340,9,0.5,2.2,2.1,1.1,1.1,2.7
13340,10,0.6,2.2,2.1,1.1,1.1,2.5
3942,1,1.8,2.5,2.3,2.4,1.8,2.9
3942,2,1.8,2.5,2.2,1.9,1.8,2.8
3942,3,1.4,3.0,1.6,2.1,1.7,2.8
3942,4,1.4,3.0,1.5,2.7,1.8,2.6
3942,5,1.3,2.8,1.7,2.4,1.6,3.0
3942,6,1.9,2.8,2.1,2.2,1.9,2.8
3942,7,1.7,2.8,1.6,2.1,1.6,2.7
3942,8,1.4,3.0,1.7,1.4,1.7,2.3
3942,9,1.2,3.0,1.5,1.8,1.7,2.5
3942,10,1.3,3.0,1.8,2.1,1.4,2.8
7631,1,2.5,2.5,2.7,2.7,2.3,2.9
7631,2,1.7,1.4,1.5,2.3,1.8,2.9
7631,3,1.3,1.2,1.7,2.0,1.3,2.5
7631,4,1.0,1.2,1.6,2.1,1.0,2.5
7631,5,1.4,1.7,2.0,2.1,1.3,2.9
7631,6,1.4,0.8,1.6,2.2,1.3,2.9
7631,7,1.2,1.1,1.2,1.5,1.3,2.7
7631,8,1.3,1.6,1.4,2.5,1.5,2.6
7631,9,1.1,0.8,1.4,2.2,1.1,2.5
7631,10,1.3,1.5,1.7,2.9,1.3,3.0
8239,1,2.5,2.6,2.6,2.6,2.4,2.7
8239,2,1.0,2.0,1.7,1.6,1.1,2.9
8239,3,1.1,2.6,1.0,2.1,0.9,2.9
8239,4,1.0,2.1,2.0,2.1,1.2,2.7
8239,5,0.7,1.6,1.8,1.7,1.4,2.8
8239,6,1.0,2.3,1.3,0.8,0.8,2.9
8239,7,0.7,2.3,1.5,1.5,0.9,2.9
8239,8,0.8,3.0,1.9,1.0,1.1,2.9
8239,9,0.6,3.0,1.9,1.3,1.0,2.9
8239,10,0.5,3.0,1.9,1.7,1.3,2.9
1691,1,1.4,1.4,1.9,1.9,1.7,2.5
1691,2,1.2,2.1,1.1,1.8,1.8,2.9
1691,3,1.2,2.3,0.7,1.5,1.2,2.5
1691,4,1.5,2.3,1.4,1.5,1.5,2.8
1691,5,1.5,2.3,1.3,1.2,1.5,2.8
1691,6,1.5,2.3,2.2,1.5,1.9,2.8
1691,7,1.5,2.3,1.9,1.5,1.8,2.3
1691,8,1.3,2.3,1.9,1.3,1.6,2.8
1691,9,1.6,2.3,2.2,1.5,1.9,2.6
1691,10,1.6,2.3,2.1,1.6,1.6,2.6
9217,1,1.6,2.7,1.6,1.8,1.5,2.5
9217,2,1.5,2.8,1.6,2.4,0.8,2.8
9217,3,0.9,2.6,1.3,1.8,0.8,2.7
9217,4,0.8,2.4,1.1,0.8,0.9,3.0
9217,5,0.5,1.5,1.1,0.3,0.7,2.6
9217,6,0.4,1.6,1.2,0.5,0.9,2.8
9217,7,0.5,1.3,1.1,0.4,0.8,2.4
9217,8,0.7,1.7,1.1,0.2,0.7,3.0
9217,9,0.8,1.7,1.0,0.2,0.5,2.8
9217,10,0.8,0.8,1.5,0.2,0.7,2.6
7106,1,1.2,1.7,1.7,2.4,1.2,2.6
7106,2,0.7,2.7,1.4,2.0,0.9,2.7
7106,3,0.6,1.7,0.9,1.5,0.9,2.5
7106,4,0.7,2.2,0.7,1.2,0.7,2.9
7106,5,0.7,2.3,1.0,0.6,0.8,2.6
7106,6,0.7,2.4,0.9,0.5,0.7,2.7
7106,7,0.6,2.0,1.0,0.5,0.6,3.0
7106,8,0.6,2.6,1.0,0.7,0.6,2.6
7106,9,0.6,2.2,0.8,0.6,0.6,2.7
7106,10,0.6,2.2,0.7,0.8,0.6,2.8
11492,1,2.3,2.1,2.5,2.5,2.4,2.8
11492,2,1.4,1.3,1.8,1.2,1.8,3.0
11492,3,1.3,2.1,1.9,1.5,1.2,3.0
11492,4,0.2,1.9,1.3,0.9,0.5,3.0
11492,5,0.7,1.9,1.3,1.0,0.5,2.8
11492,6,0.5,1.9,1.2,1.1,0.5,2.9
11492,7,0.5,2.0,1.0,1.0,0.5,2.9
11492,8,0.5,1.4,1.0,1.0,0.5,3.0
11492,9,0.5,1.8,1.1,1.3,0.5,3.0
11492,10,0.5,1.8,1.1,1.1,0.5,2.9
7007,1,0.8,0.8,1.1,1.0,0.9,2.5
7007,2,0.7,0.7,0.9,0.7,0.9,2.6
7007,3,0.4,0.8,1.1,1.0,0.7,2.9
7007,4,0.9,0.8,1.1,1.2,0.7,2.8
7007,5,1.0,0.8,1.4,1.2,1.2,2.6
7007,6,0.9,0.8,1.9,0.8,0.9,2.9
7007,7,1.0,0.8,1.7,1.0,0.9,2.9
7007,8,1.0,0.8,1.5,1.0,0.8,3.0
7007,9,0.9,0.8,1.5,0.8,0.7,2.9
7007,10,1.1,0.8,1.3,1.0,0.7,2.3
5400,1,2.1,2.5,2.1,1.8,1.8,3.0
5400,2,1.9,3.0,2.5,2.3,2.3,3.0
5400,3,2.2,2.7,2.0,2.0,2.0,2.9
5400,4,1.8,2.4,1.3,2.2,1.9,3.0
5400,5,2.0,2.7,2.1,1.9,2.1,2.9
5400,6,2.3,2.6,2.2,2.0,2.4,2.8
5400,7,2.0,2.6,2.4,2.2,2.4,2.8
5400,8,2.0,3.0,2.0,2.0,2.2,3.0
5400,9,1.9,3.0,2.5,1.9,2.3,2.9
5400,10,1.9,3.0,2.6,2.0,1.6,3.0
4487,1,2.1,2.6,2.0,2.1,2.5,3.0
4487,2,1.3,2.7,1.7,1.7,1.6,3.0
4487,3,1.4,2.5,1.7,1.8,1.4,2.6
4487,4,1.1,2.7,1.3,1.8,1.6,2.9
4487,5,1.2,2.7,1.3,2.3,1.8,2.9
4487,6,1.0,2.8,2.1,2.4,1.5,2.8
4487,7,1.6,2.5,2.1,2.6,1.3,2.9
4487,8,1.3,2.8,2.1,2.2,1.6,3.0
4487,9,1.6,2.7,2.4,2.4,1.6,3.0
4487,10,1.4,2.7,2.1,1.8,1.6,3.0
5692,1,2.5,2.5,1.9,0.9,2.4,2.6
5692,2,1.7,2.4,1.4,1.2,1.4,2.7
5692,3,1.7,3.0,1.2,1.0,1.4,2.6
5692,4,1.3,2.4,1.5,0.7,1.3,2.9
5692,5,1.3,2.8,1.6,0.7,1.3,2.4
5692,6,1.2,2.8,1.4,0.6,0.9,2.6
5692,7,1.2,3.0,1.3,0.7,0.8,2.8
5692,8,0.9,3.0,1.2,0.7,0.9,2.4
5692,9,0.9,3.0,1.3,1.0,1.2,2.4
5692,10,1.1,2.9,1.2,1.1,0.9,2.6
7098,1,0.4,1.9,1.5,1.9,0.9,2.8
7098,2,0.6,2.4,1.3,1.2,0.6,2.8
7098,3,0.5,2.7,0.8,1.0,0.6,2.8
7098,4,0.4,2.3,1.0,1.0,0.6,2.8
7098,5,0.4,2.7,1.4,0.9,0.6,2.7
7098,6,0.4,2.8,0.8,0.8,0.6,2.8
7098,7,0.7,2.5,0.8,0.7,0.6,2.6
7098,8,0.6,2.4,0.9,0.7,0.5,2.8
7098,9,0.7,2.0,0.6,0.8,0.6,2.9
7098,10,0.7,2.1,0.9,0.8,0.7,2.7
11045,1,1.8,1.6,2.2,1.7,1.4,2.6
11045,2,1.6,1.0,2.1,2.1,1.7,2.7
11045,3,1.9,1.4,1.4,1.5,1.9,2.9
11045,4,1.8,1.6,2.2,1.5,1.9,2.7
11045,5,1.9,1.1,1.8,1.4,1.8,2.7
11045,6,1.4,1.5,2.1,1.3,1.7,2.8
11045,7,1.3,1.7,2.4,1.4,1.5,2.7
11045,8,1.4,1.5,2.1,1.7,1.9,2.9
11045,9,1.6,1.8,1.9,1.7,2.0,2.8
11045,10,1.6,2.0,2.1,1.7,2.0,2.9
1181,1,2.6,2.5,2.1,1.7,2.5,2.3
1181,2,2.1,2.6,1.8,2.1,2.1,2.5
1181,3,2.1,2.6,1.9,2.1,2.2,2.7
1181,4,2.0,2.6,1.6,1.8,2.0,2.8
1181,5,1.6,2.7,1.5,1.6,1.2,2.7
1181,6,1.5,2.6,1.5,1.4,1.5,2.5
1181,7,1.7,2.6,2.1,1.3,1.4,2.6
1181,8,1.9,2.4,1.6,1.8,1.5,2.4
1181,9,2.1,2.5,2.1,1.7,1.7,3.0
1181,10,2.1,2.5,1.7,1.5,1.9,2.7
1946,1,1.8,1.6,1.8,2.0,1.8,2.9
1946,2,1.6,2.8,1.8,1.5,1.5,2.8
1946,3,1.5,3.0,1.9,1.5,1.6,2.7
1946,4,1.3,2.9,1.7,1.5,1.4,2.9
1946,5,1.2,2.3,1.7,1.8,1.1,2.9
1946,6,1.2,2.3,2.2,1.4,1.4,2.6
1946,7,1.2,2.5,2.0,1.7,1.6,2.8
1946,8,1.2,2.6,2.1,1.7,1.8,2.8
1946,9,1.3,2.8,1.6,1.7,1.4,3.0
1946,10,1.5,2.6,1.5,1.9,1.3,2.5
9248,1,2.2,1.9,2.6,2.1,2.2,3.0
9248,2,0.9,1.9,1.7,1.7,1.1,2.9
9248,3,0.7,1.7,1.6,1.6,1.6,3.0
9248,4,1.4,2.0,1.5,1.6,1.5,2.8
9248,5,0.9,1.8,1.3,1.6,1.1,2.9
9248,6,0.3,1.6,0.7,1.6,1.1,2.9
9248,7,0.4,1.0,0.9,1.4,1.1,2.8
9248,8,0.3,1.2,1.1,1.3,1.1,3.0
9248,9,0.3,1.1,1.1,1.2,1.2,3.0
9248,10,0.3,1.1,1.1,1.3,1.0,3.0
9407,1,1.8,1.9,1.7,1.3,2.0,2.8
9407,2,1.1,1.4,2.0,1.4,0.8,2.5
9407,3,1.2,2.0,1.5,1.3,1.4,2.8
9407,4,1.4,2.2,1.8,1.2,1.3,2.6
9407,5,1.0,2.0,2.1,0.9,1.1,2.9
9407,6,1.0,1.6,1.7,0.9,1.0,2.8
9407,7,1.2,2.0,1.6,1.1,1.1,2.4
9407,8,1.2,1.8,1.6,1.0,1.4,2.9
9407,9,1.2,1.3,1.6,0.8,1.6,2.7
9407,10,1.2,1.2,1.6,0.9,1.4,2.8
1831,1,1.8,2.2,1.8,2.1,2.1,2.9
1831,2,1.6,1.9,1.8,1.9,1.6,2.8
1831,3,1.6,3.0,1.7,1.3,1.8,2.7
1831,4,1.3,2.7,1.4,1.0,1.5,2.9
1831,5,1.3,2.7,1.2,1.3,1.6,2.9
1831,6,1.1,2.6,1.5,1.8,1.7,2.8
1831,7,1.5,2.6,2.2,1.8,1.8,3.0
1831,8,1.2,2.5,2.2,1.8,1.8,2.8
1831,9,0.9,2.5,1.9,1.4,1.3,2.8
1831,10,0.8,2.2,2.1,1.3,1.4,2.9
3772,1,2.1,1.1,1.6,1.7,1.8,2.7
3772,2,1.1,1.3,1.2,1.6,1.2,2.6
3772,3,1.3,0.9,1.0,1.4,1.2,2.6
3772,4,1.0,0.9,1.6,1.5,1.1,2.6
3772,5,1.0,1.2,1.2,1.3,0.9,2.8
3772,6,0.8,1.2,1.4,1.0,0.8,2.7
3772,7,0.9,1.2,1.5,1.0,0.9,2.4
3772,8,1.1,1.2,1.6,0.9,1.0,2.6
3772,9,1.1,1.2,1.5,0.8,1.0,2.7
3772,10,0.9,2.3,1.5,0.7,0.9,2.6
13860,1,2.4,2.5,2.4,2.7,2.4,2.6
13860,2,2.0,2.5,2.6,2.3,2.0,2.9
13860,3,1.8,2.9,2.6,2.1,2.0,2.9
13860,4,2.1,3.0,2.5,2.3,2.0,2.9
13860,5,2.1,2.7,2.7,2.1,2.3,2.7
13860,6,2.1,3.0,2.4,1.8,2.3,2.9
13860,7,1.8,2.6,2.5,1.7,1.6,3.0
13860,8,1.5,2.6,2.3,1.4,1.4,3.0
13860,9,1.5,2.5,2.6,1.8,2.1,2.8
13860,10,1.8,2.9,2.4,1.9,1.7,3.0
14394,1,1.8,1.4,2.1,2.4,1.3,2.8
14394,2,1.5,1.4,1.5,1.5,1.5,2.8
14394,3,1.0,2.5,1.5,1.0,0.9,2.7
14394,4,0.4,2.7,2.0,1.2,0.4,3.0
14394,5,1.0,2.7,1.9,1.3,0.9,2.5
14394,6,0.8,2.9,2.1,1.3,0.7,2.7
14394,7,0.8,2.4,1.6,1.6,0.6,2.9
14394,8,1.0,2.1,1.4,1.6,0.9,2.7
14394,9,1.0,2.3,1.4,1.4,0.7,2.7
14394,10,1.0,2.3,1.9,1.2,1.0,2.9
8739,1,1.1,2.3,1.8,1.4,1.5,2.6
8739,2,1.3,1.9,1.6,1.4,1.4,2.7
8739,3,1.0,1.8,1.5,1.4,0.9,2.9
8739,4,0.7,1.5,1.2,0.9,0.8,2.9
8739,5,0.7,1.6,1.2,1.0,0.8,2.9
8739,6,0.7,1.6,1.3,0.8,1.0,2.9
8739,7,0.8,1.3,1.1,0.7,0.8,3.0
8739,8,0.7,1.7,1.1,0.8,1.0,2.7
8739,9,0.7,1.8,1.0,0.9,0.8,2.9
8739,10,0.8,1.8,1.1,0.7,0.7,2.8
14264,1,1.8,2.1,1.8,2.0,1.9,2.9
14264,2,1.5,1.5,2.0,1.5,1.8,3.0
14264,3,1.5,1.5,1.8,1.7,1.5,2.9
14264,4,1.8,1.5,2.0,1.5,1.8,2.9
14264,5,1.2,1.5,2.0,0.9,1.0,3.0
14264,6,1.0,1.5,1.8,1.0,1.3,3.0
14264,7,0.7,1.5,1.2,1.3,1.3,2.9
14264,8,0.7,1.3,1.0,1.2,1.6,2.9
14264,9,0.7,1.3,1.2,0.9,1.0,3.0
14264,10,0.5,1.5,0.9,0.9,1.3,2.9
11107,1,0.9,2.7,1.6,2.2,0.9,3.0
11107,2,0.8,2.6,0.9,1.3,0.9,2.6
11107,3,0.6,2.8,0.8,1.0,0.7,2.7
11107,4,0.9,2.8,1.2,1.0,0.7,2.8
11107,5,1.0,2.5,1.0,0.8,0.6,2.6
11107,6,0.7,2.5,0.8,0.7,0.6,2.8
11107,7,0.7,2.4,1.0,1.0,0.6,2.9
11107,8,0.7,2.4,0.8,0.6,0.6,2.6
11107,9,0.8,2.3,1.0,0.8,0.5,3.0
11107,10,0.8,2.3,0.9,0.8,0.5,2.8
4447,1,1.2,2.2,2.3,2.7,1.5,2.9
4447,2,1.5,1.9,2.1,1.8,1.2,3.0
4447,3,1.2,1.7,1.8,2.1,1.5,3.0
4447,4,1.2,2.0,1.5,1.8,1.2,2.9
4447,5,1.5,2.5,1.2,2.1,1.2,2.9
4447,6,1.5,2.5,1.5,1.5,1.2,3.0
4447,7,1.5,2.3,1.2,2.0,1.2,2.7
4447,8,1.5,2.3,1.5,2.2,1.2,2.9
4447,9,1.2,2.5,1.2,2.0,1.2,3.0
4447,10,1.2,2.9,0.9,2.0,1.5,3.0
4072,1,0.9,2.5,1.7,2.2,0.8,2.7
4072,2,1.5,2.0,1.3,1.3,0.1,2.5
4072,3,1.0,2.0,1.4,1.4,0.4,2.7
4072,4,0.8,1.8,1.2,1.4,0.3,2.7
4072,5,0.1,2.0,1.4,1.0,0.0,2.7
4072,6,0.3,1.1,1.6,1.5,0.0,2.7
4072,7,0.0,1.3,2.0,1.8,0.0,2.8
4072,8,0.3,2.9,2.0,1.9,0.0,2.7
4072,9,0.3,2.6,1.8,1.9,0.0,2.6
4072,10,0.3,2.9,1.8,2.2,0.0,2.9
10797,1,1.1,2.2,0.9,1.6,1.2,2.9
10797,2,1.7,1.8,1.4,1.2,1.7,3.0
10797,3,1.4,1.6,1.1,1.1,1.2,3.0
10797,4,1.6,1.9,1.3,1.4,1.1,2.8
10797,5,1.5,1.8,1.2,1.4,1.3,3.0
10797,6,1.1,2.4,1.3,1.2,1.3,2.8
10797,7,1.6,1.6,1.3,0.9,1.0,3.0
10797,8,1.2,2.0,1.2,1.0,1.3,2.9
10797,9,1.4,1.9,1.4,1.1,1.6,3.0
10797,10,1.2,2.1,1.2,1.2,1.5,2.7
11457,1,2.4,2.3,2.1,2.0,2.0,2.6
11457,2,0.6,2.6,2.0,1.7,0.4,2.6
11457,3,1.0,2.2,1.4,1.5,0.6,2.8
11457,4,0.5,2.0,1.3,1.7,0.6,2.6
11457,5,0.4,2.4,0.8,1.5,0.3,2.7
11457,6,0.4,2.6,1.4,1.7,0.5,2.3
11457,7,0.8,2.3,0.8,0.8,1.0,2.4
11457,8,0.8,1.9,1.0,0.5,0.9,2.7
11457,9,0.8,1.7,1.2,0.8,1.0,2.6
11457,10,0.8,1.5,1.3,0.8,1.1,2.8
2347,1,1.5,2.0,1.6,1.6,1.4,2.9
2347,2,1.4,1.8,1.2,1.4,1.2,2.9
2347,3,0.4,2.6,1.0,0.7,0.8,3.0
2347,4,0.7,2.9,1.4,0.3,0.8,3.0
2347,5,0.6,2.4,1.5,0.3,0.8,3.0
2347,6,0.7,2.6,1.4,0.3,0.8,2.9
2347,7,0.3,2.3,1.3,0.6,0.6,2.8
2347,8,0.6,2.4,1.3,0.6,0.6,3.0
2347,9,0.6,1.4,1.2,0.6,0.6,3.0
2347,10,0.8,1.9,1.3,0.9,0.6,3.0
6122,1,0.5,2.0,0.8,1.5,1.5,2.8
6122,2,0.4,1.4,0.4,0.5,0.7,2.9
6122,3,0.3,2.2,0.4,0.4,0.9,2.8
6122,4,0.5,1.3,0.4,0.4,0.6,2.4
6122,5,0.4,0.6,0.7,0.4,0.3,2.2
6122,6,0.4,1.3,0.7,0.6,0.3,2.7
6122,7,0.4,1.2,1.0,0.8,0.3,2.5
6122,8,0.4,0.8,0.9,0.5,0.2,2.9
6122,9,0.6,0.8,0.9,0.5,0.3,2.9
6122,10,0.6,1.1,0.9,0.5,0.3,2.7
6939,1,1.9,2.3,1.8,2.3,1.8,3.0
6939,2,1.0,2.7,1.8,1.2,1.6,2.8
6939,3,0.8,2.7,1.7,1.8,1.1,2.9
6939,4,0.7,2.5,1.8,1.2,0.5,2.8
6939,5,0.5,2.7,2.1,0.9,0.5,2.7
6939,6,0.7,2.7,1.8,1.2,0.6,2.9
6939,7,0.8,2.3,1.8,0.9,0.6,2.8
6939,8,1.0,2.7,1.9,1.2,0.7,3.0
6939,9,1.0,2.4,1.8,1.0,0.8,2.9
6939,10,1.0,2.7,1.8,1.3,0.8,2.7
5873,1,1.6,2.4,2.5,2.0,1.0,3.0
5873,2,1.2,1.7,2.1,1.8,0.7,2.8
5873,3,1.2,2.4,1.6,1.8,0.6,3.0
5873,4,1.6,1.9,1.7,1.6,1.0,3.0
5873,5,1.2,2.3,1.6,1.8,1.1,3.0
5873,6,1.1,2.1,1.6,1.7,0.9,2.9
5873,7,1.2,2.2,0.8,1.8,1.1,3.0
5873,8,1.1,2.0,0.9,1.6,1.1,2.9
5873,9,1.2,2.2,1.4,1.8,1.2,3.0
5873,10,1.4,2.3,1.1,2.1,0.9,3.0
1598,1,2.3,2.5,2.3,2.4,2.4,2.9
1598,2,2.0,2.3,2.4,1.9,2.0,3.0
1598,3,2.2,2.5,2.0,2.2,2.1,3.0
1598,4,1.9,2.7,2.0,1.9,2.4,3.0
1598,5,1.7,2.6,1.8,1.8,1.7,2.9
1598,6,1.8,2.2,2.0,1.9,1.7,2.9
1598,7,1.6,2.1,2.1,1.9,1.7,2.9
1598,8,1.2,1.7,1.8,2.0,1.1,3.0
1598,9,1.2,2.1,1.7,1.6,1.2,3.0
1598,10,1.3,2.0,1.7,1.6,1.5,3.0
2400,1,1.2,0.9,1.6,1.9,0.7,2.8
2400,2,0.5,1.5,0.4,0.9,0.4,2.8
2400,3,0.5,1.2,0.5,1.0,0.4,2.5
2400,4,0.8,1.2,0.4,0.8,0.6,2.6
2400,5,0.7,2.2,0.5,0.5,0.6,2.8
2400,6,0.7,1.4,0.4,0.5,0.6,2.2
2400,7,0.4,0.9,0.3,0.6,0.7,2.6
2400,8,0.4,1.1,0.3,0.5,0.7,2.5
2400,9,0.4,1.0,0.3,0.6,0.6,2.6
2400,10,0.5,1.1,0.3,0.5,0.5,2.7
6841,1,1.9,2.4,2.0,2.0,1.7,2.6
6841,2,1.7,2.4,1.9,1.6,1.8,2.7
6841,3,1.4,2.3,1.6,1.3,1.2,2.7
6841,4,1.1,2.7,1.5,1.4,0.7,2.8
6841,5,0.9,2.7,1.2,1.6,0.5,2.3
6841,6,0.3,2.9,0.8,1.3,0.5,2.5
6841,7,0.3,2.8,0.8,1.4,0.5,2.9
6841,8,0.3,2.8,0.9,1.3,0.5,2.8
6841,9,0.3,2.8,0.8,1.3,0.5,2.6
6841,10,0.3,2.9,0.6,0.8,0.5,2.6
4845,1,2.2,2.6,2.4,2.1,2.2,2.9
4845,2,2.0,2.7,2.5,2.3,1.8,2.8
4845,3,1.4,2.7,1.8,1.8,1.3,3.0
4845,4,1.3,2.2,2.5,2.7,1.3,2.8
4845,5,1.3,2.9,2.5,2.4,1.6,2.7
4845,6,1.3,2.9,2.1,2.7,1.5,3.0
4845,7,1.9,2.6,2.1,2.7,1.7,2.9
4845,8,1.5,2.0,2.0,2.5,1.7,2.9
4845,9,1.1,2.5,1.9,2.5,1.7,2.9
4845,10,1.4,2.9,2.0,2.4,1.5,3.0
3926,1,1.9,1.2,2.0,2.7,2.6,2.5
3926,2,1.6,2.7,1.5,2.4,1.6,2.9
3926,3,1.7,2.9,1.6,2.0,1.4,2.9
3926,4,1.5,2.9,1.1,1.3,1.5,2.6
3926,5,0.9,2.6,1.1,1.2,1.1,2.9
3926,6,0.8,2.7,1.3,1.0,1.7,2.6
3926,7,1.3,1.8,1.5,0.8,2.0,2.5
3926,8,1.1,1.9,1.7,1.0,1.8,2.8
3926,9,1.1,1.9,1.4,1.0,1.5,2.5
3926,10,1.3,1.7,1.2,1.3,1.8,2.4
2582,1,2.3,2.7,2.2,2.3,2.1,2.6
2582,2,1.9,2.6,1.9,2.7,1.9,2.8
2582,3,1.6,3.0,1.8,1.6,1.7,2.8
2582,4,1.7,3.0,1.8,2.0,1.7,2.8
2582,5,1.8,3.0,1.4,1.3,1.6,2.8
2582,6,1.7,2.6,1.5,1.2,1.9,2.5
2582,7,1.4,2.9,1.4,1.3,1.5,2.8
2582,8,1.2,3.0,1.4,1.0,1.2,2.8
2582,9,1.1,2.9,1.4,1.3,1.2,2.8
2582,10,1.1,2.9,1.4,1.3,1.2,2.6
1410,1,2.1,2.0,2.2,2.2,2.0,2.8
1410,2,1.9,1.9,2.4,1.9,2.1,2.7
1410,3,1.7,2.0,2.1,2.1,1.9,2.7
1410,4,1.7,2.2,2.0,1.7,1.7,2.6
1410,5,1.3,1.9,2.1,1.6,1.3,2.5
1410,6,1.0,1.9,2.3,1.4,1.1,2.7
1410,7,1.0,2.1,2.0,2.0,1.0,2.7
1410,8,1.1,2.9,2.0,2.0,1.1,2.4
1410,9,1.1,2.9,1.8,2.0,1.1,2.6
1410,10,1.1,2.9,2.0,1.7,1.1,2.8
1210,1,1.1,1.6,1.6,0.6,0.8,2.7
1210,2,0.0,0.9,1.6,0.5,0.2,2.7
1210,3,0.7,1.1,1.2,0.7,0.8,3.0
1210,4,0.9,0.9,0.8,0.7,0.8,2.7
1210,5,0.5,0.9,0.7,0.7,0.5,2.8
1210,6,0.8,1.1,0.8,0.7,0.9,2.5
1210,7,0.8,1.1,1.1,0.7,0.8,2.6
1210,8,0.5,0.9,1.3,0.7,0.6,2.7
1210,9,0.7,0.9,1.1,0.7,0.7,2.7
1210,10,0.7,1.1,1.6,1.1,0.7,2.9
4769,1,0.6,2.0,1.3,0.5,0.4,2.3
4769,2,0.4,2.0,0.6,0.4,0.3,2.9
4769,3,0.4,2.5,0.6,0.4,0.4,2.8
4769,4,0.4,2.3,1.0,0.4,0.4,2.7
4769,5,0.4,2.4,0.8,0.4,0.4,2.2
4769,6,0.4,1.3,0.8,0.4,0.3,2.4
4769,7,0.4,1.5,0.8,0.4,0.4,2.6
4769,8,0.4,1.3,0.8,0.3,0.4,2.6
4769,9,0.4,1.2,0.8,0.4,0.4,2.8
4769,10,0.5,1.5,0.8,0.4,0.4,2.6
3840,1,1.9,2.5,2.0,1.9,1.8,2.3
3840,2,2.0,1.7,1.9,1.8,1.9,2.9
3840,3,1.8,2.4,1.8,1.8,1.9,2.4
3840,4,2.0,2.6,1.8,1.8,1.6,2.8
3840,5,1.8,2.6,1.8,1.7,1.7,2.5
3840,6,1.4,2.5,1.8,1.8,1.6,2.7
3840,7,1.8,2.2,1.8,1.8,1.7,2.7
3840,8,1.8,2.2,2.1,1.9,1.6,2.6
3840,9,1.7,2.2,1.8,1.8,1.5,2.6
3840,10,1.5,2.1,2.0,1.7,1.5,2.9
7821,1,2.0,2.5,2.0,2.5,2.2,2.8
7821,2,2.1,2.5,1.6,2.6,2.1,2.8
7821,3,1.3,2.7,1.2,1.9,1.7,2.9
7821,4,1.0,2.6,0.9,1.6,1.5,2.8
7821,5,0.8,2.9,0.9,1.5,1.2,2.8
7821,6,0.7,3.0,0.7,1.2,0.7,2.8
7821,7,0.7,3.0,0.6,1.0,1.0,2.8
7821,8,0.7,3.0,0.7,1.1,1.0,2.8
7821,9,0.4,2.8,0.7,1.4,0.9,2.7
7821,10,0.4,3.0,1.0,1.3,0.9,2.9
7688,1,0.6,1.1,1.3,0.7,0.5,2.4
7688,2,0.3,0.9,0.9,0.5,0.2,2.5
7688,3,0.3,1.0,1.0,0.6,0.1,2.8
7688,4,0.6,0.7,1.0,0.6,0.2,2.6
7688,5,0.3,1.7,0.9,0.6,0.3,2.8
7688,6,0.3,1.3,0.9,0.5,0.3,2.8
7688,7,0.3,1.3,0.9,0.5,0.3,2.8
7688,8,0.3,1.1,0.8,0.6,0.1,2.6
7688,9,0.6,1.0,0.5,0.5,0.2,2.5
7688,10,0.6,0.6,0.6,0.5,0.2,2.7
2483,1,1.9,2.3,2.4,2.4,1.3,2.8
2483,2,1.8,2.1,2.2,2.2,1.6,2.9
2483,3,1.2,2.3,1.1,1.6,0.7,2.5
2483,4,0.9,2.6,1.0,0.8,0.9,2.8
2483,5,1.0,2.8,0.7,0.5,1.2,2.9
2483,6,1.0,2.7,0.8,1.3,1.3,2.9
2483,7,0.1,2.5,0.9,0.9,0.7,2.7
2483,8,0.2,2.8,1.1,1.2,0.9,2.2
2483,9,0.5,2.7,1.6,1.0,1.0,2.6
2483,10,0.4,2.5,1.6,1.3,1.3,2.7
9469,1,0.6,1.6,1.3,0.7,0.9,2.9
9469,2,0.8,1.6,0.9,1.0,0.8,2.8
9469,3,1.5,1.5,1.2,1.3,1.5,2.7
9469,4,1.0,1.0,1.3,1.1,1.5,2.9
9469,5,0.8,1.3,1.2,1.0,0.9,2.9
9469,6,0.6,0.8,1.4,1.1,0.9,2.8
9469,7,0.8,1.2,1.4,1.2,0.9,2.8
9469,8,0.7,1.2,1.4,1.2,0.6,2.4
9469,9,0.6,1.2,1.5,1.4,0.6,2.7
9469,10,0.5,1.3,1.6,1.1,0.6,2.8
12130,1,1.7,2.0,1.7,2.0,2.0,2.9
12130,2,0.7,1.0,1.2,1.3,0.9,2.7
12130,3,0.9,0.9,1.3,1.3,0.8,2.9
12130,4,0.5,2.3,1.3,0.6,0.5,2.9
12130,5,0.8,1.8,1.0,1.1,1.0,2.7
12130,6,0.7,1.6,1.4,1.1,1.1,2.9
12130,7,0.7,1.5,0.8,0.7,1.1,2.9
12130,8,0.9,1.5,1.1,0.7,0.8,2.8
12130,9,0.6,1.7,1.0,0.7,0.7,2.9
12130,10,0.6,1.4,0.7,0.7,0.7,2.7
